DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2022-08,8.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2022-09,8.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2022-10,8.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2022-11,7.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2022-12,8.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-01,8.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-02,8.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-03,8.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-04,8.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-05,8.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-06,8.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-07,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-08,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-09,8.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-10,8.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-11,8.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2023-12,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-01,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-02,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-03,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-04,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-05,8.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-06,8.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-07,8.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-08,8.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Iceland,2024-09,8.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-03,27.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-04,25.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-05,29.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-06,31.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-07,33.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-08,33.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-09,29.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-10,30.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-11,30.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2020-12,31.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-01,32.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-02,32.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-03,32.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-04,32.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-05,30.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-06,29.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-07,27.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-08,27.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-09,28.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-10,27.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-11,27.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2021-12,26.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-01,25.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-02,24.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-03,24.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-04,24.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-05,21.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-06,23.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-07,23.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-08,22.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-09,23.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-10,22.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-11,23.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2022-12,23.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-01,22.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-02,21.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-03,22.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-04,22.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-05,23.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-06,22.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-07,22.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-08,23.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-09,22.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-10,24.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-11,22.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2023-12,21.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-01,21.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-02,22.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-03,20.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-04,20.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-05,20.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-06,20.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-07,20.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-08,19.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-09,18.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Italy,2024-10,17.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-03,4.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-04,4.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-05,5.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-06,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-07,5.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-08,4.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-09,4.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-10,4.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-11,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2020-12,5.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-01,5.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-02,4.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-03,4.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-04,4.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-05,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-06,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-07,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-08,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-09,4.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-10,4.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-11,4.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2021-12,4.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-01,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-02,3.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-03,4.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-04,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-05,4.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-06,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-07,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-08,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-09,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-10,4.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-11,4.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2022-12,4.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-01,4.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-02,4.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-03,4.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-04,4.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-05,3.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-06,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-07,3.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-08,3.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-09,3.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-10,3.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-11,4.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2023-12,3.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-01,3.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-02,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-03,4.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-04,4.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-05,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-06,3.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-07,4.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-08,4.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-09,4.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Japan,2024-10,3.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-03,16.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-04,17.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-05,19.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-06,21.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-07,23.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-08,23.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-09,19.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Lithuania,2020-10,24.7,
